SrNo,ISO StateCode,Latitude,Longitude,StateName,countrycode,,
,KM-M,-12.34268,43.73623,Moheli,KM,,
,KM-G,-11.58333,43.33333,Grande Comore,KM,,
,KM-N,-12.25,44.41667,Ndzuwani,KM,,
,KN-15,17.31667,-62.76667,Trinity Palmetto Point,KN,,
,KN-13,17.35,-62.8,Saint Thomas Middle Island,KN,,
,KN-12,17.16667,-62.6,Saint Thomas Lowland,KN,,
,KN-11,17.31667,-62.71667,Saint Peter Basseterre,KN,,
,KN-10,17.13333,-62.6,Saint Paul Charlestown,KN,,
,KN-09,17.4,-62.83333,Saint Paul Capesterre,KN,,
,KN-08,17.35,-62.73333,Saint Mary Cayon,KN,,
,KN-07,17.11667,-62.6,Saint John Figtree,KN,,
,KN-06,17.38333,-62.8,Saint John Capesterre,KN,,
,KN-05,17.16667,-62.56667,Saint James Windward,KN,,
,KN-04,17.13333,-62.56667,Saint George Gingerland,KN,,
,KN-03,17.26667,-62.68333,Saint George Basseterre,KN,,
,KN-02,17.36667,-62.83333,Saint Anne Sandy Point,KN,,
,KN-01,17.35,-62.76667,Christ Church Nichola Town,KN,,
1437,KP-09,41.795556,129.775833,Hambuk,KP,,
1438,KP-07,39.152778,127.443611,Kangwon,KP,,
1439,KP-04,40.969465,126.585231,Chagang,KP,,
1440,KP-01,40.100556,124.398056,pyongbuk,KP,,
1441,KP-10,41.401667,128.177778,Yanggang,KP,,
1442,KP-06,38.040556,125.714722,Hwangnam,KP,,
1443,KP-13,42.248889,130.300278,Nason,KP,,
1444,KP-05,38.507222,125.755833,Hwangbuk,KP,,
1445,KP-08,39.918333,127.536389,Hamnam,KP,,
1446,KP-01,39.246389,125.871944,pyongnam,KP,,
1447,KR-26,35.102778,129.040278,Busan,KR,,
1448,KR-28,37.453611,126.731667,Incheon,KR,,
1449,KR-27,35.870278,128.591111,Daegu,KR,,
1450,KR-29,35.154722,126.915556,Gwangju,KR,,
1451,KR-31,35.537222,129.316667,Ulsan,KR,,
1452,KR-43,36.635346,127.46781,Chungbuk,KR,,
1453,KR-45,35.821945,127.148889,Jeonbuk,KR,,
1454,KR-49,33.509722,126.521944,Jeju,KR,,
1455,KR-42,37.874722,127.734167,Gangwon,KR,,
1456,KR-30,36.321389,127.419722,Daejeon,KR,,
1457,KR-48,35.228056,128.681111,Gyeongnam,KR,,
1458,HA,29.3,48.05,"Muhafazat Hawalli	",KW,,
1459,KU,29.33333,47.91667,"Al Asimah Governorate	",KW,,
1460,JA,29.5,47.5,"Muhafazat al Jahra'	",KW,,
1461,FA,29.25,47.91667,"Muhafazat al Farwaniyah	",KW,,
1462,AH,28.91667,48,Muhafazat al Ahmadi,KW,,
1463,MU,29.225,48.05,"Muhafazat Mubarak al Kabir	",KW,,
,CYM,19.292997,-81.366806,United Kingdom,KY,,
1464,ALA,43.256667,76.928611,Almaty,KZ,,
1465,OGQ,42.3,69.6,Ongtustik Qazaqstan,KZ,,
1466,KAR,49.8,73.1,Qaraghandy,KZ,,
1467,ZHA,42.9,71.366667,Zhambyl,KZ,,
1468,PAV,52.283333,76.966666,Pavlodar,KZ,,
1469,VOS,49.966666,82.6,Shyghys Qazaqstan,KZ,,
1470,KZY,44.85,65.5,Qyzylorda,KZ,,
1471,AKT,50.3,57.183333,Aqtobe,KZ,,
1472,KUS,53.216666,63.633333,Qostanay,KZ,,
1473,SEV,54.866666,69.15,Soltustik Qazaqstan,KZ,,
1474,ZAP,51.233333,51.366667,Batys Qazaqstan,KZ,,
1475,ATY,47.116667,51.883333,Atyrau,KZ,,
1476,AKM,53.283333,69.4,Aqmola,KZ,,
1477,ALA,45.016666,78.383333,Almaty,KZ,,
1478,MAN,43.65,51.166666,Mangghystau,KZ,,
1479,LP,19.886006,102.135029,Louangphabang,LA,,
1480,CH,15.120221,105.798979,Champasak,LA,,
1481,SV,16.565045,104.752733,Savannakhet,LA,,
1482,KH,17.397272,104.810188,Khammouan,LA,,
1483,HO,20.415915,104.048381,Houaphan,LA,,
1484,XA,19.257564,101.710323,Xaignabouli,LA,,
1485,PH,21.683722,102.105357,Phongsali,LA,,
1486,AT,14.810707,106.831841,Attapu,LA,,
1487,LM,20.948598,101.401882,Louangnamtha,LA,,
1488,BK,20.276517,100.413023,Bokeo,LA,,
1489,OU,20.692278,101.984721,Oudomxai,LA,,
1490,XE,15.417051,106.69461,Xekong,LA,,
1491,BL,18.382614,103.658574,Bolikhamxai,LA,,
1492,XI,19.45,103.216667,Xiangkhouang,LA,,
1493,VI,18.495654,102.414214,Viangchan,LA,,
1494,JA,33.559932,35.375636,Liban-Sud,LB,,
1495,BI,33.849722,35.904167,Beqaa,LB,,
1496,JL,33.833889,35.544167,Mont-Liban,LB,,
1497,AK,34.542778,36.079722,Aakkar,LB,,
1498,NA,33.378692,35.483123,Nabatiye,LB,,
1499,BH,34.005833,36.218056,Baalbek-Hermel,LB,,
1500,AS,34.436667,35.849722,Liban-Nord,LB,,
,LC-12,13.90466,-61.06326,Canaries,LC,,
,LC-11,13.78407,-60.96588,Vieux-Fort,LC,,
,LC-10,13.84541,-61.02493,Soufriere,LC,,
,LC-08,13.82041,-60.94563,Micoud,LC,,
,LC-07,13.7867,-61.00309,Laborie,LC,,
,LC-06,14.05366,-60.94494,Gros-Islet,LC,,
,LC-05,13.92507,-60.91919,Dennery,LC,,
,LC-03 ,13.80157,-61.02819,Choiseul,LC,,
,LC-02,13.98404,-60.97,Castries,LC,,
,LC-01,13.91207,-61.01566,Anse-la-Raye,LC,,
,LI-11,47.14539,9.52655,Vaduz,LI,,
,LI-10,47.12663,9.55962,Triesenberg,LI,,
,LI-09,47.08381,9.55517,Triesen,LI,,
,LI-08,47.23431,9.55103,Schellenberg,LI,,
,LI-07,47.17433,9.52401,Schaan,LI,,
,LI-06,47.24502,9.53323,Ruggell,LI,,
,LI-04,47.21513,9.55898,Mauren,LI,,
,LI-05,47.18015,9.55994,Planken,LI,,
,LI-,47.21986,9.50995,Gemeinde Gamprin,LI,,
,LI-02,47.20178,9.53588,Eschen,LI,,
,LI-01,47.0677,9.50408,Balzers,LI,,
,LK-1,6.83333,80.08333,Western Province,LK,,
,LK-8,6.98472,81.05639,Province of Uva,LK,,
,LK-3,6.16667,80.75,Southern Province,LK,,
,LK-9,6.75,80.5,Province of Sabaragamuwa,LK,,
,LK-6,7.75,80.16667,North Western Province,LK,,
,LK-7,8.33333,80.5,North Central Province,LK,,
,LK-2,7.33333,80.75,Central Province,LK,,
,LK-4,9.16667,80.41667,Northern Province,LK,,
,LK-5,8.60614,81.20201,Eastern Province,LK,,
,SI,5.33333,-8.76667,Sinoe County,LR,,
,NI,6.81667,-8.78333,Nimba County,LR,,
,MO,6.5,-10.56667,Montserrado County,LR,,
,MY,4.75,-7.75,Maryland County,LR,,
,LO,8.03333,-9.85,Lofa County,LR,,
,GG,5.96667,-8.2,Grand Gedeh County,LR,,
,CM,7.13333,-11.05,Grand Cape Mount County,LR,,
,GB,6.23333,-9.83333,Grand Bassa County,LR,,
,BG,6.96667,-9.63333,Bong County,LR,,
,BM,6.73333,-10.81667,Bomi County,LR,,
,GK,4.78333,-8.21667,Grand Kru County,LR,,
,MG,6.55,-10.31667,Margibi County,LR,,
,RI,5.91667,-9.36667,River Cess County,LR,,
,GP,7.36667,-10.31667, Gbarpolu County,LR,,
,RI,5.31667,-7.8,River Gee County,LR,,
,K,-29.56667,28.6,Thaba-Tseka,LS,,
,G,-30.36667,28,Quthing,LS,,
,H,-30,28.75,Qacha's Nek,LS,,
,J,-29.21667,29.03333,Mokhotlong,LS,,
,F,-30.06667,27.8,Mohale’s Hoek District,LS,,
,A,-29.58333,27.83333,Maseru,LS,,
,E,-29.8041,27.50262,Mafeteng District,LS,,
,C,-29.03651,28.25266,Leribe District,LS,,
,B,-28.8,28.56667,Butha-Buthe,LS,,
,D,-29.16667,27.91667,Berea,LS,,
1501,LT-15,54.902716,23.909613,Kauno Miestas,LT,,
1502,LT-20,55.70888,21.143121,Klaipedos Miestas,LT,,
1503,LT-42,54.308638,25.386766,salcininkai,LT,,
1504,LT-48,56.270572,21.532077,Skuodas,LT,,
1505,LT-51,55.983069,22.234348,Telsiai,LT,,
1506,LT-32,55.73186,24.359828,Panevezio Miestas,LT,,
1507,LT-09,55.340628,26.160488,Ignalina,LT,,
1508,LT-31,55.920313,21.071014,Palangos Miestas,LT,,
1509,LT-47,55.043999,24.954462,sirvintos,LT,,
1510,LT-59,55.596775,26.439842,Visaginas,LT,,
1511,LT-55,54.215463,24.57538,Varena,LT,,
1512,LT-39,55.727082,21.923428,Rietavo,LT,,
1513,LT-38,55.379732,23.123857,Raseiniai,LT,,
1514,LT-40,55.958668,25.594662,Rokiskis,LT,,
1515,LT-43,55.933333,23.316667,siauliu Miestas,LT,,
1516,LT-17,54.749666,23.495021,Kazlu Rudos,LT,,
1517,LT-26,56.312215,22.326509,Mazeikiai,LT,,
1518,LT-19,55.630085,22.934897,Kelme,LT,,
1519,LT-11,56.239394,23.615407,Joniskis,LT,,
1520,LT-06,56.198588,24.75208,Birzai,LT,,
1521,LT-05,54.604823,24.031141,Birstono,LT,,
1522,LT-25,54.559913,23.35412,Marijampole,LT,,
1523,LT-23,55.840149,24.980331,Kupiskis,LT,,
1524,LT-37,55.811144,23.541143,Radviliskis,LT,,
1525,LT-22,55.888804,21.244482,Kretinga,LT,,
1526,LT-12,55.075561,22.764165,Jurbarkas,LT,,
1527,LT-50,55.252222,22.289722,Taurage,LT,,
1528,LT-14,54.417194,23.228296,Kalvarijos,LT,,
1529,LT-29,55.137935,21.913782,Pagegiai,LT,,
1530,LT-36,54.636002,23.945849,Prienai,LT,,
1531,LT-49,55.132959,26.159531,svencionys,LT,,
1532,LT-60,55.732247,26.251151,Zarasai,LT,,
1533,LT-34,56.062507,24.399654,Pasvalys,LT,,
1534,LT-24,54.233263,23.514661,Lazdijai,LT,,
1535,LT-35,55.907743,21.845554,Plunge,LT,,
1536,LT-18,55.287821,23.972748,Kedainiai,LT,,
1537,LT-46,55.345331,21.473328,silute,LT,,
1538,LT-07,54.015728,23.987028,Druskininkai,LT,,
1539,LT-28,55.3086,20.996513,Neringa,LT,,
1540,LT-10,55.080139,24.275436,Jonava,LT,,
1541,LT-04,55.524558,25.106609,Anyksciai,LT,,
1542,LT-45,55.489801,22.186925,silale,LT,,
1543,LT-13,54.865282,24.468154,Kaisiadorys,LT,,
1544,LT-08,54.786345,24.662601,Elektrenai,LT,,
1545,LT-27,55.224694,25.416883,Moletai,LT,,
1546,LT-30,55.978891,23.85508,Pakruojis,LT,,
1547,LT-54,55.497642,25.599184,Utena,LT,,
1548,LT-02,54.396354,24.041416,Alytaus Miestas,LT,,
1549,LT-41,54.953386,23.047789,sakiai,LT,,
1550,LT-01,56.25,22.75,Akmene,LT,,
1551,LT-52,54.639938,24.935993,Trakai,LT,,
1552,LT-56,54.648019,23.030463,Vilkaviskis,LT,,
1553,LT-53,55.249396,24.763645,Ukmerge,LT,,
1554,DI,49.867778,6.155833,Diekirch,LU,,
1555,GR,49.674722,6.441944,Grevenmacher,LU,,
1556,VD,49.935,6.208889,Vianden,LU,,
1557,CA,49.645,5.990833,Capellen,LU,,
1558,RM,49.545,6.366944,Remich,LU,,
1559,RD,49.765556,5.890833,Redange,LU,,
1560,WI,49.968889,5.931944,Wiltz,LU,,
1561,ES,49.495833,5.980556,Esch-sur-Alzette,LU,,
1562,EC,49.805556,6.422222,Echternach,LU,,
1563,ME,49.748889,6.106111,Mersch,LU,,
1564,CL,50.054722,6.031389,Clervaux,LU,,
1565,LV-025,55.883333,26.533333,Daugavpils Novads,LV,,
1566,LV-027,56.516667,21.016667,Liepaja,LV,,
1567,LV-041,56.65,23.712778,Jelgavas Novads,LV,,
1568,LV-106,57.389881,21.572878,Ventspils,LV,,
1569,LV-077,56.5,27.316667,Rezeknes Novads,LV,,
1570,LV-037,57.098056,24.686389,Incukalna Novads,LV,,
1571,LV-052,56.829444,24.237222,kekavas Novads,LV,,
1572,LV-101,57.766667,26,Valkas Novads,LV,,
1573,LV-090,57.154444,24.644444,Sejas Novads,LV,,
1574,LV-062,56.903209,24.046678,Marupes Novads,LV,,
1575,LV-008,57.233333,25.283333,Amatas Novads,LV,,
1576,LV-030,56.598611,24.202222,Iecavas Novads,LV,,
1577,LV-086,57.753611,24.358056,Salacgrivas Novads,LV,,
1578,LV-051,56.744167,24.715833,keguma Novads,LV,,
1579,LV-091,57.151944,24.864722,Siguldas Novads,LV,,
1580,LV-040,56.7325,23.013611,Jaunpils Novads,LV,,
1581,LV-006,56.980106,21.564009,Alsungas Novads,LV,,
1582,LV-098,56.478056,23.386667,Tervetes Novads,LV,,
1583,LV-097,57.246509,22.587578,Talsu Novads,LV,,
1584,LV-021,56.966667,26.316667,Cesvaines Novads,LV,,
1585,LV-022,57.3,25.25,Cesu Novads,LV,,
1586,LV-045,57.516667,25.333333,Kocenu Novads,LV,,
1587,LV-046,56.65,25.433333,Kokneses Novads,LV,,
1588,LV-027,57.50498,22.350408,Dundagas Novads,LV,,
1589,LV-073,57.316667,25.366667,Priekulu Novads,LV,,
1590,LV-079,57.501463,22.808806,Rojas Novads,LV,,
1591,LV-081,57.333333,25.616667,Raunas Novads,LV,,
1592,LV-005,57.766944,24.8825,Alojas Novads,LV,,
1593,LV-081,56.166667,21.15,Rucavas Novads,LV,,
1594,LV-053,56.7225,24.805,Lielvardes Novads,LV,,
1595,LV-017,57.483333,25.483333,Beverinas Novads,LV,,
1596,LV-103,56.19838,26.508107,Varkavas Novads,LV,,
1597,LV-016,56.407945,24.194428,Bauskas Novads,LV,,
1598,LV-030,56.9,25.633333,erglu Novads,LV,,
1599,LV-102,56.616667,26.733333,Varaklanu Novads,LV,,
1600,LV-095,56.936297,24.303873,Stopinu Novads,LV,,
1601,LV-060,57.866667,25.05,Mazsalacas Novads,LV,,
1602,LV-057,56.9,26.716667,Lubanas Novads,LV,,
1603,LV-035,56.833333,24.5,Ikskiles Novads,LV,,
1604,LV-048,57.181667,24.714444,Krimuldas Novads,LV,,
1605,LV-038,56.613187,25.083161,Jaunjelgavas Novads,LV,,
1606,LV-034,56.539584,27.718911,Ludzas Novads,LV,,
1607,LV-109,56.55,26.95,Vilanu Novads,LV,,
1608,LV-032,56.55,21.166667,Grobinas Novads,LV,,
1609,LV-084,57.9,25.316667,Rujienas Novads,LV,,
1610,LV-007,57.421622,27.046622,Aluksnes Novads,LV,,
1611,LV-001,56.133333,27.016667,Aglonas Novads,LV,,
1612,LV-019,57.7,25.266667,Burtnieku Novads,LV,,
1613,LV-071,56.889772,21.181737,Pavilostas Novads,LV,,
1614,LV-044,56.787369,27.673208,Karsavas Novads,LV,,
1615,LV-040,56.956685,23.723328,Jurmala,LV,,
1616,LV-024,56.096133,27.532773,Dagdas Novads,LV,,
1617,LV-070,57.366667,25.05,Pargaujas Novads,LV,,
1618,LV-029,56.953326,23.33865,Engures Novads,LV,,
1619,LV-063,57.336412,23.123466,Mersraga Novads,LV,,
1620,LV-056,56.366667,26.183333,Livanu Novads,LV,,
1621,LV-104,57.016667,25.833333,Vecpiebalgas Novads,LV,,
1622,LV-039,57.183333,26.05,Jaunpiebalgas Novads,LV,,
1623,LV-088,56.666667,22.5,Saldus Novads,LV,,
1624,LV-054,57.510278,24.714167,Limbazu Novads,LV,,
1625,LV-014,56.943936,27.644011,Baltinavas Novads,LV,,
1626,LV-073,56.293981,26.724786,Preilu Novads,LV,,
1627,LV-002,56.602732,25.263842,Aizkraukles Novads,LV,,
1628,LV-003,57.183333,26.75,Gulbenes Novads,LV,,
1629,LV-023,56.5498,27.883699,Ciblas Novads,LV,,
1630,LV-082,57,27.133333,Rugaju Novads,LV,,
1631,LV-094,57.433333,25.9,Smiltenes Novads,LV,,
1632,LV-078,56.333333,26.8,Riebinu Novads,LV,,
1633,LV-003,56.716667,21.6,Aizputes Novads,LV,,
1634,LV-009,56.966944,23.155278,Tukuma Novads,LV,,
1635,LV-013,56.742778,24.394444,Baldones Novads,LV,,
1636,LV-107,56.35,25.55,Viesites Novads,LV,,
1637,LV-031,57.044859,24.419507,Garkalnes Novads,LV,,
1638,LV-028,56.583333,21.333333,Durbes Novads,LV,,
1639,LV-015,57.133333,27.25,Balvu Novads,LV,,
1640,LV-059,56.85,26.216667,Madonas Novads,LV,,
1641,LV-110,56.386007,28.121781,Zilupes Novads,LV,,
1642,LV-050,56.968986,21.968037,Kuldigas Novads,LV,,
1643,LV-096,57.625688,25.68185,Strencu Novads,LV,,
1644,LV-085,56.516667,25.766667,Salas Novads,LV,,
1645,LV-068,56.785278,23.938056,Olaines Novads,LV,,
1646,LV-004,56.166667,25.75,Aknistes Novads,LV,,
1647,LV-066,56.35,21.066667,Nicas Novads,LV,,
1648,LV-042,56.483333,25.85,Jekabpils Novads,LV,,
1649,LV-010,56.466667,22.883333,Auces Novads,LV,,
1650,LV-108,57.184299,27.671861,Vilakas Novads,LV,,
1651,LV-100,56.433333,21.866667,Vainodes Novads,LV,,
1652,LV-061,57.011111,24.963056,Malpils Novads,LV,,
1653,LV-067,56.816667,24.6,Ogres Novads,LV,,
1654,LV-036,55.977854,26.297769,Ilukstes Novads,LV,,
1655,LV-043,57.038944,22.772354,Kandavas Novads,LV,,
1656,LV-069,56.686389,23.787778,Ozolnieku Novads,LV,,
1657,LV-020,57.129346,24.284233,Carnikavas Novads,LV,,
1658,LV-047,55.896882,27.171999,Kraslavas Novads,LV,,
1659,LV-101,57.55,25.4,Valmiera,LV,,
1660,LV-011,57.07045,24.337126,adazu Novads,LV,,
1661,LV-064,57.883333,25.45,Nauksenu Novads,LV,,
1662,LV-083,56.416667,24,Rundales Novads,LV,,
1663,LV-026,56.625,23.278611,Dobeles Novads,LV,,
1664,LV-009,57.533333,26.666667,Apes Novads,LV,,
1665,LV-087,56.861111,24.349444,Salaspils Novads,LV,,
1666,LV-080,56.973889,24.633611,Ropazu Novads,LV,,
1667,LV-018,56.7,22.533333,Brocenu Novads,LV,,
1668,LV-092,56.65,25.133333,Skriveru Novads,LV,,
1669,LV-093,56.683333,22.016667,Skrundas Novads,LV,,
1670,LV-074,56.433333,21.583333,Priekules Novads,LV,,
1671,LV-089,57.259894,24.418873,Saulkrastu Novads,LV,,
1672,LV-055,57.233333,25.05,Ligatnes Novads,LV,,
1673,LV-072,56.616667,25.716667,Plavinu Novads,LV,,
1674,LV-065,56.204428,25.307656,Neretas Novads,LV,,
1675,LV-105,56.606389,24.522222,Vecumnieku Novads,LV,,
1676,LV-012,56.941891,23.913654,Babites Novads,LV,,
1677,BA,32.117664,20.129275,Banghazi,LY,,
1678,MI,32.375352,15.092543,Misratah,LY,,
1679,AB,32.083611,23.976389,Al Buanan,LY,,
1680,MB,32.648613,14.261909,Al Marqab,LY,,
1681,NQ,32.931203,12.081992,An Nuqaa al Khams,LY,,
1682,MJ,32.487976,20.831744,Al Marj,LY,,
1683,JG,32.172222,13.020278,Al Jabal al Gharbi,LY,,
1684,WA,30.755454,20.226255,Al Wahat,LY,,
1685,SR,31.208924,16.588661,Surt,LY,,
1686,DR,32.767041,22.636686,Darnah,LY,,
1687,SB,27.037662,14.428325,Sabha,LY,,
1688,NL,31.86848,10.981202,Nalut,LY,,
1689,MQ,25.904444,13.897222,Murzuq,LY,,
1690,GT,24.964722,10.172778,Ghat,LY,,
1691,JU,29.126839,15.947721,Al Jufrah,LY,,
1692,WS,27.5,13.266667,Wadi ash Shati,LY,,
1693,JA,32.762723,21.755063,Al Jabal al Akhdar,LY,,
1694,ZA,32.757102,12.727639,Az Zawiyah,LY,,
1695,JI,32.531944,13.0175,Al Jafarah,LY,,
1696,AW,26.592058,12.780488,Awbari,LY,,
1697,KF,24.166667,23.269618,Al Kufrah,LY,,
,TB,32.88972,13.18472,Tripoli,LY,,
,SR,30.33333,16.5,Surt,LY,,
,SB,27.18332,15.01664,Sha‘bīyat Sabhā,LY,,
,MQ,25.18333,15.48333,Murzuq,LY,,
,MI,32.31035,15.07324,Sha‘bīyat Mişrātah,LY,,
,GT,26.1,10.33333,Sha'biyat Ghat,LY,,
,AZ,32.66667,12.58333,Sha'biyat az Zawiyah,LY,,
,WS,27.88333,12.75,Sha'biyat Wadi ash Shati',LY,,
,JU,28,17.41667,Al Jufrah,LY,,
,NQ,32.71667,11.81667,Sha'biyat an Nuqat al Khams,LY,,
,JA,32.2,21.75,Sha'biyat al Jabal al Akhdar,LY,,
,BU,30.23333,24.16667,Sha'biyat al Butnan,LY,,
,JG,30.46666,13,Jabal al Gharbi District,LY,,
,JI,32.65,13,Sha'biyat al Jafarah,LY,,
,MB,32.5,14,Al Marqab,LY,,
,WA,28.93333,21.2,Sha'biyat al Wahat,LY,,
,WD,26.55,12.85,Sha'biyat Wadi al Hayat,LY,,
,DR,32.05,22.53333,Darnah,LY,,
,BA,32.08723,20.18738,Sha'biyat Banghazi,LY,,
,MJ,31.93333,21.31667,Al Marj,LY,,
,KF,24.0333,21.5,Al Kufrah,LY,,
,MA-01,35.72626,-5.774,Tanger-Tetouan-Al Hoceima,MA,,
,MA-02,34.82696,-2.12585,Oriental,MA,,
,MA-03,34.02831,-5.00565,Fes-Meknes,MA,,
,MA-04,34.00106,-6.78028,Rabat-Sale-Kenitra,MA,,
,MA-05,32.3264,-6.3089,Beni Mellal-Khenifra,MA,,
,MA-06,33.47804,-7.43225,Casablanca-Settat,MA,,
,MA-07,31.63488,-7.98569,Marrakesh-Safi,MA,,
,MA-08,31.69156,-4.41925,Draa-Tafilalet,MA,,
,MA-09,30.42539,-9.56566,Souss-Massa,MA,,
,MA-10,29.00173,-10.0391,Guelmim-Oued Noun,MA,,
,MA-11,27.8583,-12.20787,Laayoune-Sakia El Hamra,MA,,
,MA-12,23.75128,-15.91782,Dakhla-Oued Ed-Dahab,MA,,
,,43.73216,7.41981,Commune de Monaco,MC,,
1698,SN,46.842744,29.629086,Stinga Nistrului,MD,,
1699,BA,47.763138,27.929317,Balti,MD,,
1700,CA,45.904246,28.199294,Cahul,MD,,
1701,TA,45.902735,28.668159,Taraclia,MD,,
1702,SV,46.512869,29.661934,Stefan-Voda,MD,,
1703,DO,48.239416,27.605551,DonduSeni,MD,,
1704,BD,46.83156,29.477694,Bender,MD,,
1705,ED,48.172149,27.30337,Edinet,MD,,
1706,ST,47.142161,28.607735,StraSeni,MD,,
1707,DR,48.035546,27.812935,Drochia,MD,,
1708,BS,46.331701,28.963646,Basarabeasca,MD,,
1709,IA,46.943464,28.782328,Ialoveni,MD,,
1710,DU,47.308721,29.110106,Dubasari,MD,,
1711,RI,47.947925,27.563759,RiScani,MD,,
1712,TE,47.5011,28.36536,TeleneSti,MD,,
1713,FL,47.891372,28.293123,FloreSti,MD,,
1714,RE,47.749284,28.965826,Rezina,MD,,
1715,BR,48.362892,27.077875,Briceni,MD,,
1716,SD,47.816084,28.797182,SoldaneSti,MD,,
1717,OR,47.384936,28.824457,Orhei,MD,,
1718,FA,47.576668,27.712644,FaleSti,MD,,
1719,OC,48.38274,27.438051,Ocnita,MD,,
1720,LE,46.482295,28.253014,Leova,MD,,
1721,CT,46.277428,28.202703,Cantemir,MD,,
1722,SI,47.636321,28.142962,Singerei,MD,,
1723,AN,46.878387,29.234831,Anenii Noi,MD,,
1724,CS,46.636744,29.411142,CauSeni,MD,,
1725,GG,46.294555,28.656501,Gagauzia,MD,,
1726,CR,47.213069,29.159258,Criuleni,MD,,
1727,CM,46.526847,28.764414,CimiSlia,MD,,
1728,ME-23,42.908889,19.964444,Petnjica,ME,,
1729,ME-20,41.928333,19.206389,Ulcinj,ME,,
1730,ME-05,42.286389,18.84,Budva,ME,,
1731,ME-12,42.775,18.958333,Niksic,ME,,
1732,ME-07,42.547222,19.105278,Danilovgrad,ME,,
1733,ME-19,42.436389,18.696111,Tivat,ME,,
1734,ME-17,42.843889,20.168333,Rozaje,ME,,
1735,ME-13,42.596944,19.945556,Plav,ME,,
1736,ME-15,43.152778,18.839444,Pluzine,ME,,
1737,ME-02,42.093056,19.100278,Bar,ME,,
1738,ME-11,42.963889,19.5825,Mojkovac,ME,,
1739,ME-21,43.154722,19.121944,zabljak,ME,,
1740,ME-08,42.453056,18.5375,Herceg Novi,ME,,
1741,ME-18,42.956389,19.096667,savnik,ME,,
1742,ME-06,42.392222,18.9225,Cetinje,ME,,
1743,ME-01,42.733889,19.791944,Andrijevica,ME,,
1744,ME-09,42.824167,19.5225,Kolasin,ME,,
1745,ME-03,42.8425,19.873333,Berane,ME,,
1746,ME-10,42.425833,18.771944,Kotor,ME,,
1747,ME-04,43.029167,19.745556,Bijelo Polje,ME,,
1748,ME-22,42.561944,19.833889,Gusinje,ME,,
1749,ME-14,43.352222,19.354167,Pljevlja,ME,,
1750,A,-18.151349,49.408139,Toamasina,MG,,
1751,F,-21.447807,47.088401,Fianarantsoa,MG,,
1752,M,-15.713935,46.315858,Mahajanga,MG,,
1753,U,-23.352798,43.669974,Toliara,MG,,
1754,D,-12.284195,49.291253,Antsiranana,MG,,
,MHL,7.124354,171.489195,,MH,,
1755,mk-609,42.009734,20.971548,Tetovo,MK,,
1756,MK-501,41.031429,21.334736,Bitola,MK,,
1757,MK-202,41.882778,22.509167,Vinica,MK,,
1758,MK-210,41.871484,22.289609,Cesinovo-Oblesevo,MK,,
1759,MK-103,41.406129,22.246315,Demir Kapija,MK,,
1760,MK-409,41.638333,22.464722,Radovis,MK,,
1761,MK-812,41.954722,21.4275,Sopiste,MK,,
1762,MK-102,41.5775,21.942778,Gradsko,MK,,
1763,MK-404,41.474081,22.64301,Vasilevo,MK,,
1764,MK-505,41.369399,21.248284,Krusevo,MK,,
1765,MK-509,41.089341,21.010924,Resen,MK,,
1766,MK-806,41.884134,21.588477,Zelenikovo,MK,,
1767,MK-405,41.141658,22.501411,Gevgelija,MK,,
1768,MK-207,42.020793,22.587603,Makedonska Kamenica,MK,,
1769,MK-101,41.715556,21.775556,Veles,MK,,
1770,MK-108,41.866683,21.941127,Sveti Nikole,MK,,
1771,MK-408,41.414859,22.881639,Novo Selo,MK,,
1772,MK-208,41.762258,22.889214,PehCevo,MK,,
1773,MK-311,41.467222,21.123056,Plasnica,MK,,
1774,MK-601,41.923611,20.913611,Bogovinje,MK,,
1775,MK-301,41.240556,20.593333,VevCani,MK,,
1776,MK-205,41.817581,22.23529,Karbinci,MK,,
1777,MK-407,41.495112,22.383587,KonCe,MK,,
1778,MK-307,41.512671,20.958858,KiCevo,MK,,
1779,MK-312,41.17799,20.677844,Struga,MK,,
1780,MK-206,41.916389,22.412778,KoCani,MK,,
1781,MK-607,41.61,20.6,Mavrovo i Rostusa,MK,,
1782,MK-107,41.516713,21.945849,Rosoman,MK,,
1783,MK-608,42.076655,21.0531,Tearce,MK,,
1784,MK-104,41.433056,22.011944,Kavadarci,MK,,
1785,MK-706,42.198056,21.828611,Staro NagoriCane,MK,,
1786,MK-105,41.783889,21.905556,Lozovo,MK,,
1787,MK-602,41.967222,20.980833,Brvenica,MK,,
1788,MK-502,41.220967,21.203024,Demir Hisar,MK,,
1789,MK-508,41.34514,21.555037,Prilep,MK,,
1790,MK-401,41.203056,22.575556,Bogdanci,MK,,
1791,MK-401,41.4375,22.643333,Strumica,MK,,
1792,MK-701,42.078385,22.180701,Kratovo,MK,,
1793,MK-816,42.102021,21.384579,CuCer-Sandevo,MK,,
1794,MK-406,41.186473,22.720305,Dojran,MK,,
1795,MK-702,42.200882,22.332444,Kriva Palanka,MK,,
1796,MK-810,41.938889,21.615,Petrovec,MK,,
1797,MK-802,42.026389,21.561944,AraCinovo,MK,,
1798,MK-402,41.440556,22.727778,Bosilovo,MK,,
1799,MK-308,41.513611,21.215278,Makedonski Brod,MK,,
1800,MK-209,42.0019,22.172767,Probistip,MK,,
